Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,month,day_of_week,is_weekend,predicted_units_sold,sales_status
2022-12-09,S002,P0017,Toys,West,223,10,190,13.15,83.27,15,Rainy,1,87.52,Summer,12,4,0,109.41774493672064,🟢 Healthy
2022-12-09,S002,P0018,Furniture,West,155,106,64,125.21,86.73,20,Cloudy,0,90.25,Winter,12,4,0,78.66851142025139,🟢 Healthy
2022-12-09,S002,P0019,Clothing,East,432,358,123,354.48,68.74,10,Cloudy,1,64.81,Autumn,12,4,0,206.74378586800464,🟢 Healthy
2022-12-09,S002,P0020,Furniture,East,199,57,67,50.29,26.26,0,Snowy,1,28.53,Summer,12,4,0,100.74689314673942,🟢 Healthy
2022-12-09,S003,P0001,Clothing,East,379,79,57,98.26,45.53,10,Sunny,1,41.33,Spring,12,4,0,185.48672765597988,🟢 Healthy
2022-12-09,S003,P0002,Electronics,East,344,253,40,259.54,45.3,0,Snowy,1,41.71,Spring,12,4,0,167.93926574436708,🟢 Healthy
2022-12-09,S003,P0003,Furniture,South,58,24,147,15.95,48.44,15,Snowy,0,46.7,Summer,12,4,0,28.62548897271341,🟢 Healthy
2022-12-09,S003,P0004,Furniture,West,366,18,88,31.61,66.2,15,Sunny,1,70.75,Autumn,12,4,0,185.93639660134738,🟢 Healthy
2022-12-09,S003,P0005,Groceries,North,155,145,124,146.11,77.3,5,Sunny,0,72.9,Autumn,12,4,0,81.23812620237626,🟢 Healthy
2022-12-09,S003,P0006,Groceries,North,92,8,78,18.27,48.34,10,Cloudy,0,51.72,Autumn,12,4,0,48.22020956916235,🟢 Healthy
2022-12-09,S003,P0007,Clothing,East,272,25,77,16.02,60.93,5,Snowy,1,58.21,Autumn,12,4,0,137.49518154555068,🟢 Healthy
2022-12-09,S003,P0008,Electronics,East,266,73,105,89.41,56.06,10,Cloudy,1,55.76,Summer,12,4,0,129.41201055170103,🟢 Healthy
2022-12-09,S003,P0009,Electronics,North,96,92,77,86.75,65.34,15,Snowy,0,62.82,Spring,12,4,0,49.76841795678845,🟢 Healthy
2022-12-09,S003,P0010,Groceries,South,328,134,99,130.71,54.45,20,Cloudy,0,50.22,Spring,12,4,0,166.51181082152948,🟢 Healthy
2022-12-09,S003,P0011,Clothing,East,211,83,138,77.92,17.67,10,Snowy,1,20.72,Winter,12,4,0,105.34671578913728,🟢 Healthy
2022-12-09,S003,P0012,Clothing,East,469,62,169,52.15,83.58,10,Cloudy,1,84.47,Summer,12,4,0,220.61184144844623,🟢 Healthy
2022-12-09,S003,P0013,Groceries,North,216,161,186,165.56,83.33,15,Rainy,1,85.28,Winter,12,4,0,104.296820323535,🟢 Healthy
2022-12-09,S003,P0014,Clothing,South,203,19,134,16.25,11.44,5,Rainy,0,13.7,Spring,12,4,0,93.52815792471507,🟢 Healthy
2022-12-09,S003,P0015,Groceries,South,287,40,51,49.87,43.49,5,Sunny,1,43.6,Autumn,12,4,0,154.4479856795764,🟢 Healthy
2022-12-09,S003,P0016,Electronics,North,150,11,108,1.53,83.79,5,Cloudy,1,81.19,Winter,12,4,0,76.6551486499864,🟢 Healthy
2022-12-09,S003,P0017,Furniture,North,408,338,23,341.85,60.06,15,Rainy,1,63.44,Summer,12,4,0,207.94922232155247,🟢 Healthy
2022-12-09,S003,P0018,Clothing,West,233,160,112,169.87,63.44,10,Cloudy,1,64.03,Summer,12,4,0,118.53358425877235,🟢 Healthy
2022-12-09,S003,P0019,Furniture,West,383,94,95,98.94,78.57,0,Cloudy,1,74.91,Autumn,12,4,0,177.449627718159,🟢 Healthy
2022-12-09,S003,P0020,Furniture,North,496,427,135,444.74,28.58,5,Rainy,1,30.18,Summer,12,4,0,328.6118040511281,🟢 Healthy
2022-12-09,S004,P0001,Clothing,East,149,145,54,139.15,57.04,5,Sunny,1,61.4,Autumn,12,4,0,76.02103691331027,🟢 Healthy
2022-12-09,S004,P0002,Groceries,North,91,72,150,71.18,40.34,15,Sunny,0,35.74,Winter,12,4,0,48.234998802890246,🟢 Healthy
2022-12-09,S004,P0003,Clothing,East,350,112,53,105.67,85.01,15,Rainy,1,87.16,Spring,12,4,0,169.83727586230395,🟢 Healthy
2022-12-09,S004,P0004,Toys,North,209,55,178,46.03,27.25,20,Snowy,0,31.67,Summer,12,4,0,101.55535821724705,🟢 Healthy
2022-12-09,S004,P0005,Clothing,North,125,88,126,92.13,54.28,10,Snowy,0,50.5,Summer,12,4,0,62.453737812274284,🟢 Healthy
2022-12-09,S004,P0006,Toys,South,172,40,162,53.0,21.91,15,Sunny,1,24.19,Winter,12,4,0,90.69301880856919,🟢 Healthy
2022-12-09,S004,P0007,Electronics,West,236,37,85,38.9,52.64,20,Rainy,1,57.61,Autumn,12,4,0,118.15692592855015,🟢 Healthy
2022-12-09,S004,P0008,Toys,South,426,33,26,47.17,29.74,10,Rainy,0,32.82,Summer,12,4,0,191.49771402668887,🟢 Healthy
2022-12-09,S004,P0009,Groceries,West,285,220,30,222.44,23.94,20,Rainy,1,20.7,Winter,12,4,0,147.40668697451252,🟢 Healthy
2022-12-09,S004,P0010,Electronics,North,453,131,156,135.36,84.66,20,Cloudy,0,81.63,Winter,12,4,0,199.39342815570396,🟢 Healthy
2022-12-09,S004,P0011,Clothing,West,170,92,38,91.39,18.37,15,Snowy,0,14.08,Summer,12,4,0,87.53768724082039,🟢 Healthy
2022-12-09,S004,P0012,Furniture,West,485,442,138,442.37,12.51,10,Rainy,1,12.83,Winter,12,4,0,301.72131008389414,🟢 Healthy
2022-12-09,S004,P0013,Toys,North,178,120,52,132.94,49.89,20,Snowy,1,53.04,Summer,12,4,0,85.9111759073715,🟢 Healthy
2022-12-09,S004,P0014,Clothing,East,477,218,53,237.88,59.78,20,Snowy,0,58.02,Winter,12,4,0,237.0621037907676,🟢 Healthy
2022-12-09,S004,P0015,Toys,East,399,70,187,83.51,46.03,20,Rainy,1,47.3,Autumn,12,4,0,178.00120045156606,🟢 Healthy
2022-12-09,S004,P0016,Furniture,West,359,179,178,188.24,40.06,15,Rainy,1,40.21,Winter,12,4,0,178.0302651617347,🟢 Healthy
2022-12-09,S004,P0017,Toys,North,475,181,101,178.08,89.64,5,Snowy,1,88.08,Autumn,12,4,0,232.54360092547813,🟢 Healthy
2022-12-09,S004,P0018,Clothing,West,318,200,56,217.56,89.82,0,Cloudy,1,91.17,Autumn,12,4,0,154.22255822096875,🟢 Healthy
2022-12-09,S004,P0019,Furniture,South,334,234,101,225.42,19.31,0,Snowy,0,15.02,Summer,12,4,0,171.07079292669246,🟢 Healthy
2022-12-09,S004,P0020,Groceries,North,412,2,119,21.19,34.82,10,Sunny,1,32.07,Spring,12,4,0,198.47101438290355,🟢 Healthy
2022-12-09,S005,P0001,Furniture,South,352,151,77,148.28,40.39,10,Rainy,1,42.86,Autumn,12,4,0,187.4014389513504,🟢 Healthy
2022-12-09,S005,P0002,Clothing,East,343,233,124,242.28,20.19,0,Rainy,1,24.13,Winter,12,4,0,178.45045669585733,🟢 Healthy
2022-12-09,S005,P0003,Electronics,South,466,97,74,100.51,92.2,20,Snowy,0,91.65,Spring,12,4,0,227.30029986138948,🟢 Healthy
2022-12-09,S005,P0004,Furniture,North,334,19,101,10.92,21.36,0,Cloudy,0,18.55,Spring,12,4,0,157.76730171027802,🟢 Healthy
2022-12-09,S005,P0005,Toys,North,244,242,89,239.5,23.5,15,Cloudy,1,19.73,Summer,12,4,0,127.31271683727934,🟢 Healthy
2022-12-09,S005,P0006,Groceries,South,117,83,197,102.43,13.92,5,Sunny,0,18.18,Autumn,12,4,0,61.46198375758534,🟢 Healthy
2022-12-09,S005,P0007,Groceries,North,62,60,152,70.61,39.15,15,Sunny,0,40.89,Summer,12,4,0,33.097397540076614,🟢 Healthy
2022-12-09,S005,P0008,Furniture,East,226,68,189,74.12,22.38,20,Cloudy,1,19.96,Autumn,12,4,0,115.6750212345163,🟢 Healthy
2022-12-09,S005,P0009,Electronics,South,275,94,192,86.84,90.85,0,Cloudy,1,89.35,Winter,12,4,0,144.33390023998294,🟢 Healthy
2022-12-09,S005,P0010,Groceries,South,204,101,77,97.15,64.32,20,Rainy,0,60.04,Winter,12,4,0,100.27733017808329,🟢 Healthy
2022-12-09,S005,P0011,Groceries,North,360,66,115,59.97,32.7,5,Rainy,1,32.03,Summer,12,4,0,176.07184305508355,🟢 Healthy
2022-12-09,S005,P0012,Furniture,North,228,193,25,193.51,73.73,20,Snowy,1,70.83,Autumn,12,4,0,116.33437862343854,🟢 Healthy
2022-12-09,S005,P0013,Toys,North,369,87,44,82.83,43.72,10,Snowy,0,48.53,Summer,12,4,0,182.338056952485,🟢 Healthy
2022-12-09,S005,P0014,Clothing,South,239,63,132,53.75,80.56,10,Cloudy,1,79.77,Spring,12,4,0,120.53684776504558,🟢 Healthy
2022-12-09,S005,P0015,Groceries,North,200,5,63,18.4,69.97,10,Snowy,0,70.19,Autumn,12,4,0,100.6006803548203,🟢 Healthy
2022-12-09,S005,P0016,Electronics,West,385,50,68,65.09,38.12,10,Sunny,0,41.07,Winter,12,4,0,183.3795959168063,🟢 Healthy
2022-12-09,S005,P0017,Furniture,East,450,211,189,204.05,25.89,5,Rainy,1,25.88,Spring,12,4,0,237.60264382152693,🟢 Healthy
2022-12-09,S005,P0018,Furniture,North,146,14,111,26.96,55.07,0,Snowy,1,56.1,Spring,12,4,0,71.93078900049402,🟢 Healthy
2022-12-09,S005,P0019,Furniture,East,148,73,26,78.27,86.32,5,Snowy,1,86.34,Spring,12,4,0,73.81396751089562,🟢 Healthy
2022-12-09,S005,P0020,Clothing,East,447,136,123,129.55,61.94,0,Cloudy,0,57.2,Spring,12,4,0,215.16154742937434,🟢 Healthy
2022-12-10,S001,P0001,Toys,South,456,80,69,81.42,90.18,0,Snowy,0,85.83,Winter,12,5,1,225.342409575205,🟢 Healthy
2022-12-10,S001,P0002,Groceries,North,124,70,193,61.04,47.53,10,Sunny,1,52.4,Autumn,12,5,1,60.66097839252375,🟢 Healthy
2022-12-10,S001,P0003,Furniture,South,196,58,83,74.1,43.13,15,Rainy,1,42.43,Autumn,12,5,1,95.97137827935985,🟢 Healthy
2022-12-10,S001,P0004,Furniture,West,280,133,24,143.96,18.47,10,Snowy,1,16.08,Winter,12,5,1,140.97377425521287,🟢 Healthy
2022-12-10,S001,P0005,Clothing,East,145,70,137,78.51,20.33,15,Snowy,0,18.04,Winter,12,5,1,73.69091206187385,🟢 Healthy
2022-12-10,S001,P0006,Clothing,East,374,309,195,314.49,89.66,20,Snowy,0,85.88,Winter,12,5,1,180.5680789948712,🟢 Healthy
2022-12-10,S001,P0007,Electronics,East,229,13,84,13.97,21.26,0,Cloudy,1,24.34,Spring,12,5,1,113.19921889152083,🟢 Healthy
2022-12-10,S001,P0008,Electronics,East,156,9,82,4.45,31.53,5,Snowy,1,35.53,Summer,12,5,1,74.70080775701965,🟢 Healthy
2022-12-10,S001,P0009,Groceries,West,388,29,67,20.14,96.8,15,Sunny,0,101.61,Winter,12,5,1,186.4530010587325,🟢 Healthy
2022-12-10,S001,P0010,Clothing,East,130,94,177,106.21,99.77,0,Sunny,0,98.32,Summer,12,5,1,62.10819916883281,🟢 Healthy
2022-12-10,S001,P0011,Clothing,South,232,4,138,-0.92,90.32,15,Snowy,1,85.91,Summer,12,5,1,111.41616283894504,🟢 Healthy
2022-12-10,S001,P0012,Clothing,North,273,219,85,236.51,40.49,20,Rainy,0,43.97,Autumn,12,5,1,141.02135121961675,🟢 Healthy
2022-12-10,S001,P0013,Clothing,North,75,24,153,19.26,18.11,10,Snowy,0,17.73,Spring,12,5,1,37.463779295691175,🟢 Healthy
2022-12-10,S001,P0014,Furniture,South,305,260,166,264.6,95.16,15,Sunny,1,90.7,Winter,12,5,1,150.59119379724865,🟢 Healthy
2022-12-10,S001,P0015,Toys,East,402,20,153,18.68,39.12,15,Snowy,0,43.33,Winter,12,5,1,134.4171060704493,🟢 Healthy
2022-12-10,S001,P0016,Groceries,North,371,70,44,73.56,55.62,5,Rainy,0,51.62,Spring,12,5,1,185.84008551456708,🟢 Healthy
2022-12-10,S001,P0017,Clothing,West,50,9,146,26.6,81.97,20,Sunny,0,81.84,Winter,12,5,1,27.110424502705847,🟢 Healthy
2022-12-10,S001,P0018,Electronics,West,350,105,157,103.11,98.65,15,Sunny,0,95.43,Spring,12,5,1,189.07580460064057,🟢 Healthy
2022-12-10,S001,P0019,Electronics,East,68,0,114,15.55,51.3,15,Sunny,0,50.15,Autumn,12,5,1,34.19852254839044,🟢 Healthy
2022-12-10,S001,P0020,Clothing,West,468,326,39,333.91,64.27,5,Sunny,1,60.46,Spring,12,5,1,249.9903144584013,🟢 Healthy
2022-12-10,S002,P0001,Groceries,East,202,20,120,17.5,97.93,20,Rainy,0,93.38,Summer,12,5,1,102.1649285981301,🟢 Healthy
2022-12-10,S002,P0002,Toys,South,186,29,142,34.66,22.66,15,Rainy,1,23.74,Summer,12,5,1,88.11058716502833,🟢 Healthy
2022-12-10,S002,P0003,Clothing,East,167,136,53,148.87,87.41,5,Cloudy,0,88.21,Autumn,12,5,1,85.23611728656743,🟢 Healthy
2022-12-10,S002,P0004,Furniture,North,152,68,43,76.34,39.2,20,Rainy,1,41.42,Winter,12,5,1,80.76230136063683,🟢 Healthy
2022-12-10,S002,P0005,Clothing,East,296,54,143,51.32,43.78,15,Rainy,1,41.44,Autumn,12,5,1,158.20679397982678,🟢 Healthy
2022-12-10,S002,P0006,Furniture,West,456,163,53,176.66,68.03,20,Cloudy,1,70.39,Summer,12,5,1,220.4589576212046,🟢 Healthy
2022-12-10,S002,P0007,Toys,East,384,74,133,65.38,62.47,20,Rainy,0,58.37,Autumn,12,5,1,169.98498066639442,🟢 Healthy
2022-12-10,S002,P0008,Clothing,North,154,15,145,7.34,34.2,0,Snowy,0,29.91,Spring,12,5,1,75.81427589686993,🟢 Healthy
2022-12-10,S002,P0009,Furniture,North,309,254,126,249.44,81.56,10,Sunny,0,85.83,Summer,12,5,1,161.2033886797369,🟢 Healthy
2022-12-10,S002,P0010,Clothing,South,80,7,85,24.53,88.53,5,Snowy,0,88.33,Summer,12,5,1,37.9185501181459,🟢 Healthy
2022-12-10,S002,P0011,Electronics,South,452,134,163,138.86,61.73,20,Snowy,1,60.6,Spring,12,5,1,226.98580639765842,🟢 Healthy
2022-12-10,S002,P0012,Groceries,North,437,436,69,451.69,93.95,10,Cloudy,1,95.48,Winter,12,5,1,234.05720768664625,🟢 Healthy
2022-12-10,S002,P0013,Toys,East,244,127,49,146.94,25.65,0,Snowy,0,24.81,Autumn,12,5,1,122.58969887195329,🟢 Healthy
2022-12-10,S002,P0014,Groceries,West,327,46,160,38.82,42.09,20,Sunny,1,37.13,Spring,12,5,1,160.02175617320788,🟢 Healthy
2022-12-10,S002,P0015,Toys,West,130,39,114,35.44,13.34,20,Cloudy,0,16.65,Spring,12,5,1,65.23617496585054,🟢 Healthy
2022-12-10,S002,P0016,Toys,West,370,252,93,255.31,13.82,0,Snowy,1,12.91,Spring,12,5,1,176.32571552868373,🟢 Healthy
2022-12-10,S002,P0017,Clothing,West,494,318,131,326.75,24.1,15,Cloudy,1,24.19,Autumn,12,5,1,252.3673845870237,🟢 Healthy
2022-12-10,S002,P0018,Toys,West,115,21,149,30.9,44.3,0,Rainy,1,48.06,Spring,12,5,1,57.7242162231408,🟢 Healthy
2022-12-10,S002,P0019,Groceries,West,87,27,25,28.58,45.44,0,Sunny,0,46.29,Spring,12,5,1,44.353120375417284,🟢 Healthy
2022-12-10,S002,P0020,Electronics,East,53,27,43,30.22,96.78,5,Rainy,0,100.12,Winter,12,5,1,30.193938148201273,🟢 Healthy
2022-12-10,S003,P0001,Groceries,East,124,30,115,28.2,56.67,10,Rainy,0,56.94,Autumn,12,5,1,63.80789438650037,🟢 Healthy
2022-12-10,S003,P0002,Electronics,North,250,149,84,142.1,60.94,0,Snowy,0,60.98,Winter,12,5,1,118.27748780140993,🟢 Healthy
2022-12-10,S003,P0003,Electronics,South,488,271,68,276.8,46.53,5,Rainy,0,48.01,Summer,12,5,1,231.1504887279134,🟢 Healthy
2022-12-10,S003,P0004,Groceries,West,348,100,161,106.51,10.28,10,Cloudy,1,8.95,Spring,12,5,1,176.75421568012618,🟢 Healthy
2022-12-10,S003,P0005,Toys,East,148,133,143,138.21,43.5,15,Rainy,1,39.64,Summer,12,5,1,75.22185513753811,🟢 Healthy
2022-12-10,S003,P0006,Clothing,West,468,83,159,97.2,76.11,0,Rainy,1,76.73,Spring,12,5,1,226.7402420495524,🟢 Healthy
2022-12-10,S003,P0007,Clothing,North,128,110,154,114.93,62.87,20,Snowy,0,60.65,Summer,12,5,1,62.481637839832615,🟢 Healthy
2022-12-10,S003,P0008,Furniture,East,67,45,155,40.46,97.93,15,Sunny,1,101.86,Summer,12,5,1,37.105481400923054,🟢 Healthy
2022-12-10,S003,P0009,Groceries,West,226,194,59,213.88,31.02,15,Cloudy,0,30.57,Winter,12,5,1,114.39933605243463,🟢 Healthy
2022-12-10,S003,P0010,Clothing,East,398,206,190,202.58,94.3,10,Sunny,1,94.67,Autumn,12,5,1,215.6009312939037,🟢 Healthy
2022-12-10,S003,P0011,Clothing,South,140,116,170,110.93,54.94,5,Rainy,0,54.82,Summer,12,5,1,71.86143944956599,🟢 Healthy
2022-12-10,S003,P0012,Clothing,North,76,31,156,40.2,29.11,20,Snowy,1,24.33,Summer,12,5,1,35.51678567520578,🟢 Healthy
2022-12-10,S003,P0013,Furniture,East,481,380,126,375.14,12.97,0,Sunny,1,9.47,Autumn,12,5,1,247.47586430582916,🟢 Healthy
2022-12-10,S003,P0014,Toys,East,351,298,155,309.76,37.61,20,Cloudy,1,38.87,Spring,12,5,1,177.6985423206649,🟢 Healthy
2022-12-10,S003,P0015,Toys,North,459,7,81,-2.86,54.98,20,Sunny,1,52.09,Winter,12,5,1,209.89042030744886,🟢 Healthy
2022-12-10,S003,P0016,Groceries,North,79,8,58,9.39,15.13,10,Sunny,1,12.09,Spring,12,5,1,39.65754003831957,🟢 Healthy
2022-12-10,S003,P0017,Clothing,North,166,86,136,76.8,64.68,5,Sunny,1,61.64,Spring,12,5,1,84.26982045521187,🟢 Healthy
2022-12-10,S003,P0018,Electronics,South,267,43,22,42.6,18.76,5,Sunny,1,19.9,Winter,12,5,1,127.80672346912432,🟢 Healthy
2022-12-10,S003,P0019,Clothing,West,359,177,39,196.05,64.64,0,Snowy,0,69.3,Autumn,12,5,1,176.17208598595036,🟢 Healthy
2022-12-10,S003,P0020,Clothing,West,337,127,30,119.52,53.22,5,Snowy,1,49.74,Winter,12,5,1,165.02387361147464,🟢 Healthy
2022-12-10,S004,P0001,Toys,South,233,175,144,188.97,12.18,10,Cloudy,1,7.63,Summer,12,5,1,119.13120961952642,🟢 Healthy
2022-12-10,S004,P0002,Furniture,West,98,17,93,33.79,51.81,20,Rainy,0,52.69,Spring,12,5,1,48.36846678733302,🟢 Healthy
2022-12-10,S004,P0003,Toys,East,368,159,139,174.75,16.55,20,Snowy,1,21.5,Autumn,12,5,1,173.4302847013092,🟢 Healthy
2022-12-10,S004,P0004,Groceries,North,463,120,64,133.73,43.7,10,Snowy,1,41.46,Autumn,12,5,1,228.78099501080948,🟢 Healthy
2022-12-10,S004,P0005,Furniture,South,129,76,71,80.54,38.03,10,Rainy,1,33.13,Summer,12,5,1,65.20107184001743,🟢 Healthy
2022-12-10,S004,P0006,Clothing,West,127,95,170,85.81,42.0,15,Sunny,1,42.22,Winter,12,5,1,63.802624948483725,🟢 Healthy
2022-12-10,S004,P0007,Groceries,North,79,55,194,49.0,95.12,5,Snowy,0,96.95,Spring,12,5,1,39.809616149761716,🟢 Healthy
2022-12-10,S004,P0008,Clothing,West,131,22,113,30.13,80.65,0,Sunny,0,82.55,Summer,12,5,1,65.07006937136795,🟢 Healthy
2022-12-10,S004,P0009,Furniture,West,472,221,173,233.31,29.76,20,Rainy,0,29.72,Autumn,12,5,1,247.32158534294106,🟢 Healthy
2022-12-10,S004,P0010,Toys,East,345,108,112,117.38,78.08,20,Sunny,1,74.86,Spring,12,5,1,175.76189683078263,🟢 Healthy
2022-12-10,S004,P0011,Groceries,East,256,169,55,171.95,85.24,15,Cloudy,1,86.04,Spring,12,5,1,130.90167824634406,🟢 Healthy
2022-12-10,S004,P0012,Groceries,East,184,155,89,163.29,29.91,5,Rainy,0,29.02,Winter,12,5,1,87.83285023205609,🟢 Healthy
2022-12-10,S004,P0013,Electronics,East,61,53,159,44.23,63.19,0,Cloudy,1,59.3,Winter,12,5,1,33.17537376417255,🟢 Healthy
2022-12-10,S004,P0014,Groceries,West,83,12,35,8.58,54.48,15,Sunny,1,56.9,Spring,12,5,1,42.79380051984181,🟢 Healthy
2022-12-10,S004,P0015,Clothing,South,271,64,134,66.98,25.89,15,Sunny,0,25.99,Winter,12,5,1,143.9803484035327,🟢 Healthy
2022-12-10,S004,P0016,Furniture,West,271,257,70,264.16,83.34,5,Sunny,0,85.7,Winter,12,5,1,146.11268669124468,🟢 Healthy
2022-12-10,S004,P0017,Electronics,West,273,260,192,264.3,73.98,0,Snowy,0,73.89,Summer,12,5,1,135.8489685375823,🟢 Healthy
2022-12-10,S004,P0018,Clothing,East,285,141,61,156.54,75.72,20,Sunny,0,79.44,Spring,12,5,1,149.5420626152407,🟢 Healthy
2022-12-10,S004,P0019,Furniture,North,328,107,57,121.79,44.3,20,Rainy,1,43.48,Winter,12,5,1,169.74935210348025,🟢 Healthy
2022-12-10,S004,P0020,Furniture,North,322,133,63,123.02,41.74,5,Cloudy,0,45.86,Spring,12,5,1,161.267540862945,🟢 Healthy
2022-12-10,S005,P0001,Toys,North,477,30,45,41.45,22.44,5,Cloudy,0,24.38,Summer,12,5,1,232.701735521238,🟢 Healthy
2022-12-10,S005,P0002,Toys,North,214,3,100,0.3,95.55,20,Sunny,1,98.05,Summer,12,5,1,100.83408920027779,🟢 Healthy
2022-12-10,S005,P0003,Groceries,West,319,238,110,229.96,53.56,15,Rainy,0,55.2,Spring,12,5,1,161.40700401848449,🟢 Healthy
2022-12-10,S005,P0004,Toys,East,234,9,147,17.25,45.5,10,Rainy,1,46.71,Spring,12,5,1,118.8668718215539,🟢 Healthy
2022-12-10,S005,P0005,Electronics,North,173,162,84,155.69,89.88,0,Rainy,1,86.76,Spring,12,5,1,86.83292241897493,🟢 Healthy
2022-12-10,S005,P0006,Electronics,East,232,169,138,159.43,57.78,20,Rainy,0,60.54,Winter,12,5,1,112.58658761888378,🟢 Healthy
2022-12-10,S005,P0007,Toys,East,70,36,27,38.36,43.39,10,Sunny,1,41.61,Autumn,12,5,1,35.20515616806201,🟢 Healthy
2022-12-10,S005,P0008,Toys,West,326,14,21,8.54,69.54,15,Sunny,1,70.64,Summer,12,5,1,163.07903441474957,🟢 Healthy
2022-12-10,S005,P0009,Electronics,West,448,227,182,222.37,21.71,10,Cloudy,0,16.84,Winter,12,5,1,234.87842993720992,🟢 Healthy
2022-12-10,S005,P0010,Furniture,West,233,184,171,198.0,91.19,5,Sunny,1,92.56,Winter,12,5,1,120.75555871865816,🟢 Healthy
2022-12-10,S005,P0011,Clothing,North,461,21,117,22.29,72.4,0,Rainy,0,75.27,Autumn,12,5,1,218.14527155974,🟢 Healthy
2022-12-10,S005,P0012,Toys,West,91,10,176,1.37,32.15,5,Snowy,0,31.42,Winter,12,5,1,45.639307871727716,🟢 Healthy
2022-12-10,S005,P0013,Electronics,South,155,91,130,91.25,69.76,0,Rainy,1,66.85,Winter,12,5,1,79.11109108177351,🟢 Healthy
2022-12-10,S005,P0014,Groceries,North,231,114,43,113.76,94.42,20,Sunny,0,91.61,Spring,12,5,1,111.71943950946981,🟢 Healthy
2022-12-10,S005,P0015,Clothing,West,155,38,24,51.95,16.44,10,Cloudy,1,16.71,Summer,12,5,1,79.30720747270084,🟢 Healthy
2022-12-10,S005,P0016,Groceries,North,270,84,192,79.75,26.47,5,Sunny,1,26.79,Winter,12,5,1,135.6623866095913,🟢 Healthy
2022-12-10,S005,P0017,Clothing,South,305,205,186,216.28,42.93,20,Sunny,0,47.92,Autumn,12,5,1,154.98878207225025,🟢 Healthy
2022-12-10,S005,P0018,Groceries,East,285,255,188,245.45,51.58,15,Sunny,0,51.02,Winter,12,5,1,144.95521960345758,🟢 Healthy
2022-12-10,S005,P0019,Toys,South,470,47,64,53.96,61.48,0,Cloudy,1,58.92,Summer,12,5,1,201.13438717046645,🟢 Healthy
2022-12-10,S005,P0020,Groceries,North,153,116,129,115.81,12.93,10,Snowy,1,9.88,Autumn,12,5,1,75.82796822673343,🟢 Healthy
2022-12-11,S001,P0001,Electronics,East,119,15,157,32.99,61.17,20,Snowy,1,62.84,Summer,12,6,1,60.42087678267889,🟢 Healthy
2022-12-11,S001,P0002,Furniture,West,228,45,87,35.89,49.52,10,Rainy,1,52.28,Summer,12,6,1,108.26282696522107,🟢 Healthy
2022-12-11,S001,P0003,Clothing,West,382,179,141,185.67,43.7,20,Sunny,1,47.13,Autumn,12,6,1,178.96294938141295,🟢 Healthy
2022-12-11,S001,P0004,Electronics,North,242,9,80,21.56,79.65,5,Rainy,1,82.58,Summer,12,6,1,120.32646343565227,🟢 Healthy
2022-12-11,S001,P0005,Electronics,North,103,36,45,47.4,80.32,10,Rainy,1,80.96,Winter,12,6,1,51.709274455482266,🟢 Healthy
2022-12-11,S001,P0006,Clothing,East,404,267,35,273.99,74.7,20,Snowy,0,72.41,Autumn,12,6,1,214.61235942724346,🟢 Healthy
2022-12-11,S001,P0007,Furniture,North,199,170,148,170.68,11.65,5,Cloudy,0,11.52,Winter,12,6,1,97.05041459498584,🟢 Healthy
2022-12-11,S001,P0008,Furniture,South,335,311,105,302.34,56.13,20,Rainy,1,58.88,Summer,12,6,1,162.8749284032644,🟢 Healthy
2022-12-11,S001,P0009,Groceries,West,449,262,189,259.93,58.38,5,Sunny,1,60.15,Summer,12,6,1,230.9930502541178,🟢 Healthy
2022-12-11,S001,P0010,Groceries,East,274,45,54,35.44,40.65,15,Rainy,1,37.35,Autumn,12,6,1,143.53226367348225,🟢 Healthy
2022-12-11,S001,P0011,Furniture,South,422,274,32,267.46,57.84,15,Cloudy,0,59.15,Spring,12,6,1,211.65407473688938,🟢 Healthy
2022-12-11,S001,P0012,Electronics,North,69,31,69,36.11,34.66,5,Rainy,1,31.69,Spring,12,6,1,34.788068728246586,🟢 Healthy
2022-12-11,S001,P0013,Furniture,West,466,342,76,341.31,69.55,10,Rainy,1,73.96,Winter,12,6,1,230.11916248319207,🟢 Healthy
2022-12-11,S001,P0014,Toys,North,310,220,108,226.89,92.54,0,Rainy,1,96.35,Autumn,12,6,1,158.67871554832647,🟢 Healthy
2022-12-11,S001,P0015,Electronics,North,288,90,25,106.18,80.97,5,Rainy,1,77.42,Winter,12,6,1,144.95754215854126,🟢 Healthy
2022-12-11,S001,P0016,Furniture,West,207,76,177,85.34,50.6,15,Cloudy,0,49.99,Winter,12,6,1,103.01951267376295,🟢 Healthy
2022-12-11,S001,P0017,Furniture,East,78,0,28,-4.63,35.9,20,Rainy,0,37.47,Summer,12,6,1,36.84221607645439,🟢 Healthy
2022-12-11,S001,P0018,Groceries,West,141,115,53,119.51,49.32,20,Cloudy,0,48.52,Autumn,12,6,1,74.05500869583108,🟢 Healthy
2022-12-11,S001,P0019,Electronics,West,80,42,180,33.84,95.43,15,Cloudy,1,95.91,Summer,12,6,1,37.42772573614152,🟢 Healthy
2022-12-11,S001,P0020,Groceries,North,270,59,75,58.03,90.95,5,Cloudy,1,94.94,Autumn,12,6,1,136.020163500427,🟢 Healthy
